age,religion,community,income,gender,segment,scheme,link
47,christian,others,1424000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,hindu,oc,773000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,others,others,1082000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,muslim,mbc,636000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,muslim,oc,1346000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,muslim,bc,1733000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,christian,bc,983000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,others,oc,786000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,hindu,sc,1972000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,hindu,sc,994000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,hindu,mbc,1172000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,muslim,others,1952000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,others,others,1766000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
54,others,others,902000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,hindu,sc,1152000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
60,muslim,mbc,1463000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,others,mbc,1360000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,hindu,sc,1316000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,others,bc,1705000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,christian,others,1427000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,christian,mbc,1611000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,hindu,others,1056000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,hindu,mbc,647000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,muslim,mbc,1505000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,christian,oc,1963000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,hindu,bc,1015000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
44,muslim,others,1845000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,others,mbc,1147000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,others,oc,792000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,hindu,others,636000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,christian,sc,866000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,christian,oc,724000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,muslim,oc,1879000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,others,mbc,749000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,hindu,sc,1978000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,muslim,oc,653000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,hindu,sc,1204000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,muslim,sc,1924000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,hindu,bc,1968000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
56,hindu,oc,1985000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
54,muslim,sc,611000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,christian,oc,1316000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,others,mbc,1227000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,hindu,others,842000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,christian,oc,1020000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,others,bc,851000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,hindu,others,673000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,christian,others,958000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,hindu,sc,758000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,others,mbc,854000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,muslim,mbc,1728000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,muslim,others,1894000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,christian,others,540000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,christian,mbc,961000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
44,muslim,others,579000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,muslim,mbc,1579000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,hindu,bc,1004000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,muslim,bc,1782000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
60,muslim,sc,1387000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,muslim,mbc,1912000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
28,christian,oc,932000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,hindu,mbc,1761000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,christian,mbc,1411000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,muslim,sc,1211000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,others,bc,1404000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,christian,bc,1565000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,christian,bc,1198000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,others,sc,711000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,christian,mbc,695000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,others,sc,1409000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
28,others,mbc,623000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,hindu,mbc,1662000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,muslim,others,1921000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,muslim,bc,1728000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,hindu,bc,1368000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,christian,others,1848000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,hindu,sc,615000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,christian,oc,1077000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,muslim,sc,818000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,others,mbc,1681000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,hindu,bc,1163000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,muslim,bc,1943000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,others,bc,564000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,hindu,mbc,930000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,hindu,oc,1112000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,christian,others,579000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,christian,bc,1438000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,muslim,bc,1361000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,christian,mbc,778000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,christian,mbc,987000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,christian,sc,963000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,others,mbc,1836000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,hindu,sc,1540000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,others,oc,1053000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,hindu,sc,1696000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,christian,bc,1581000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,muslim,others,1543000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,hindu,others,1052000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,others,sc,1674000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,others,sc,1189000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,others,bc,1482000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
56,christian,others,1729000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,others,sc,1408000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,hindu,sc,1949000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,christian,others,1352000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,christian,bc,821000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
37,christian,others,936000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
44,others,others,1457000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,hindu,others,960000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,others,bc,1047000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,hindu,sc,1659000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,hindu,bc,831000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,christian,sc,1609000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,others,sc,1906000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,muslim,sc,765000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,hindu,oc,1655000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,others,others,1842000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,hindu,bc,586000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,others,bc,1531000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,others,mbc,1673000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
54,hindu,bc,1521000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,christian,sc,970000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,hindu,sc,611000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,others,sc,1235000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,others,others,1485000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,christian,bc,625000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,christian,oc,1041000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,muslim,bc,1602000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,hindu,bc,1768000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
32,others,bc,1202000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
44,christian,bc,584000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,others,sc,628000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,hindu,others,1891000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,hindu,bc,1395000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,others,mbc,788000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,christian,oc,1483000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,others,sc,907000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
54,muslim,mbc,603000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,christian,mbc,1953000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,muslim,bc,1938000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,others,sc,1608000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,others,mbc,997000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
56,others,bc,697000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,muslim,sc,862000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,others,mbc,1059000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,others,sc,1489000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,hindu,oc,1707000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,christian,mbc,679000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
54,christian,others,1527000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,hindu,oc,559000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,hindu,mbc,1948000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,muslim,others,1467000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,others,others,1054000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,muslim,sc,550000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,muslim,bc,721000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,muslim,bc,1489000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,muslim,sc,935000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,muslim,others,566000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,muslim,others,589000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,hindu,bc,1192000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,hindu,bc,1164000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,muslim,others,1897000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,hindu,bc,1886000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,christian,mbc,558000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,christian,sc,666000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,muslim,sc,1815000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,hindu,others,650000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,others,others,604000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,hindu,oc,1847000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,others,sc,836000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
56,others,sc,1121000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,christian,oc,814000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,hindu,mbc,1827000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,muslim,sc,1047000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,hindu,bc,1283000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,hindu,oc,580000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,hindu,sc,1345000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
29,hindu,mbc,554000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,christian,bc,909000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
56,others,oc,1032000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,hindu,bc,897000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,hindu,others,1441000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,muslim,others,1175000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,christian,others,1195000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
44,christian,bc,1460000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,muslim,others,628000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,others,sc,1481000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,christian,oc,515000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,christian,mbc,1307000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
28,muslim,oc,525000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,muslim,sc,1509000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,christian,oc,634000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,hindu,mbc,1927000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
36,others,sc,1180000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,hindu,others,1596000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,others,others,1652000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,hindu,bc,983000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,others,oc,634000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
52,christian,oc,1557000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,muslim,oc,1224000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
51,muslim,oc,787000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,hindu,oc,1786000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
40,muslim,mbc,925000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,hindu,bc,890000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,muslim,bc,1458000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
58,christian,sc,823000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
45,christian,sc,643000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,christian,sc,1490000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,others,mbc,1851000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,muslim,others,734000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,christian,sc,575000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
54,hindu,bc,1354000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,hindu,bc,1809000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,christian,oc,991000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,muslim,mbc,1074000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,muslim,bc,1243000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,hindu,others,1401000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
33,others,others,927000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
59,others,oc,1045000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
34,others,sc,827000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,muslim,others,576000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,others,bc,1473000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
26,christian,oc,1732000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,christian,oc,1636000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,hindu,others,1951000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
53,christian,oc,1325000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,others,others,764000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
55,others,bc,1406000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,others,oc,1535000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
39,christian,oc,1807000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,muslim,others,1956000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
35,christian,oc,838000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,muslim,sc,646000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
44,muslim,oc,1897000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
42,muslim,sc,1329000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,hindu,mbc,516000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
30,muslim,others,1392000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,others,mbc,1355000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
47,christian,others,1145000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
48,others,mbc,1280000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,muslim,others,1780000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,hindu,others,908000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,hindu,oc,710000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,others,sc,1007000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
41,muslim,bc,1799000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
50,muslim,mbc,1568000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
60,others,oc,1886000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
38,hindu,sc,1537000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
49,hindu,sc,709000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,muslim,mbc,1655000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
60,others,oc,731000,male,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,hindu,mbc,1548000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
31,others,bc,1802000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
28,muslim,bc,1412000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
27,muslim,others,1567000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
25,others,mbc,1872000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
57,hindu,mbc,1246000,others,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
43,muslim,sc,1157000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
46,christian,oc,1246000,female,government employee,['new health insurance scheme'],['https://www.tn.gov.in/scheme/data_view/6787']
